"dataset","client_count","attacker_count","cohort_mode","variant","trust_estimator","attack_scenario","noniid_alpha","repeat","attack_start_round","limited_clean_updates","limited_observation_updates","limited_aggregation_weight","access_lease_full_updates","max_probation_tasks","min_probation_completed_tasks","min_evidence_mass","round","loss","accuracy","backdoor_asr"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","29","0.46788716316223145","0.8388","0.426"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","30","0.45906513929367065","0.8388","0.4428888888888889"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","31","0.5871413946151733","0.7922","0.45066666666666666"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","32","0.5890130996704102","0.798","0.44266666666666665"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","33","0.47618427872657776","0.8376","0.47555555555555556"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","34","0.46395570039749146","0.8412","0.4842222222222222"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","35","0.4604417383670807","0.8394","0.5104444444444445"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","36","0.4957324266433716","0.8372","0.5157777777777778"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","37","0.4674564003944397","0.839","0.5186666666666667"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","38","0.47897017002105713","0.8404","0.5588888888888889"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","39","0.4730285108089447","0.8292","0.5822222222222222"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","40","0.46536046266555786","0.8398","0.5595555555555556"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","41","0.47598299384117126","0.834","0.5342222222222223"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","42","0.4810671806335449","0.8344","0.5475555555555556"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","43","0.46696826815605164","0.8378","0.564"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","44","0.4644699692726135","0.839","0.526"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","45","0.45464086532592773","0.8428","0.5726666666666667"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","46","0.4948287010192871","0.8384","0.5957777777777777"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","47","0.483016699552536","0.8378","0.578"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","48","0.45645877718925476","0.8394","0.6104444444444445"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","49","0.47354698181152344","0.839","0.6397777777777778"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","2","5","5","0.5","5","20","9","1.5","50","0.45380815863609314","0.8428","0.6228888888888889"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","1","0.7350659966468811","0.7556","0.04088888888888889"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","2","0.6259382963180542","0.7942","0.050666666666666665"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","3","0.619615375995636","0.7978","0.06644444444444444"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","4","0.5725957751274109","0.8072","0.07177777777777777"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","5","0.5493861436843872","0.8194","0.11288888888888889"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","6","0.5504114031791687","0.8214","0.1751111111111111"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","7","0.5358559489250183","0.8212","0.23466666666666666"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","8","0.5176392793655396","0.8242","0.29733333333333334"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","9","0.5443877577781677","0.818","0.32555555555555554"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","10","0.5228898525238037","0.8238","0.3486666666666667"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","11","0.5081639885902405","0.8274","0.33955555555555555"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","12","0.5461046099662781","0.8208","0.39222222222222225"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","13","0.5319759845733643","0.8204","0.38555555555555554"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","14","0.5092302560806274","0.8322","0.38666666666666666"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","15","0.5362982153892517","0.8274","0.4875555555555556"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","16","0.5119896531105042","0.831","0.5013333333333333"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","17","0.5111876130104065","0.8296","0.5633333333333334"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","18","0.49002373218536377","0.8338","0.5642222222222222"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","19","0.4952699840068817","0.8352","0.6124444444444445"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","20","0.4958033263683319","0.8332","0.6437777777777778"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","21","0.5162516236305237","0.8282","0.6277777777777778"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","22","0.495259165763855","0.825","0.5824444444444444"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","23","0.5137948989868164","0.832","0.5833333333333334"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","24","0.4998796880245209","0.8314","0.6086666666666667"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","25","0.4867176413536072","0.8324","0.6326666666666667"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","26","0.48863524198532104","0.833","0.6875555555555556"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","27","0.5027865171432495","0.8326","0.7553333333333333"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","28","0.483216792345047","0.8374","0.7268888888888889"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","29","0.4807734787464142","0.8384","0.754"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","30","0.4782632887363434","0.8378","0.7344444444444445"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","31","0.4947117269039154","0.8346","0.7435555555555555"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","32","0.4838484227657318","0.8318","0.6933333333333334"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","33","0.4988190531730652","0.8362","0.7542222222222222"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","34","0.4824292063713074","0.8376","0.7422222222222222"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","35","0.4765666127204895","0.8366","0.754"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","36","0.48216748237609863","0.8402","0.7942222222222223"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","37","0.48370376229286194","0.8396","0.8226666666666667"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","38","0.4925370216369629","0.8386","0.8324444444444444"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","39","0.48259490728378296","0.8408","0.8368888888888889"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","40","0.49534207582473755","0.8378","0.8251111111111111"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","41","0.49607348442077637","0.8286","0.7804444444444445"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","42","0.49012622237205505","0.8308","0.7931111111111111"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","43","0.4917544424533844","0.8304","0.8173333333333334"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","44","0.5164942145347595","0.833","0.8382222222222222"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","45","0.4809322655200958","0.8422","0.8495555555555555"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","46","0.47971537709236145","0.8402","0.8555555555555555"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","47","0.4903865158557892","0.8384","0.8951111111111111"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","48","0.47020721435546875","0.8404","0.8568888888888889"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","49","0.48397910594940186","0.8386","0.8875555555555555"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","2","5","5","0.5","5","20","9","1.5","50","0.4959665536880493","0.8372","0.8722222222222222"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","1","0.7192755937576294","0.7684","0.032"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","2","0.5974261164665222","0.8018","0.041777777777777775"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","3","0.5558595657348633","0.8146","0.03333333333333333"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","4","0.5462934374809265","0.8152","0.043555555555555556"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","5","0.5281832218170166","0.8236","0.07844444444444444"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","6","0.522100567817688","0.8218","0.08622222222222223"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","7","0.5165768265724182","0.8264","0.11088888888888888"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","8","0.5050382614135742","0.82","0.1351111111111111"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","9","0.5103804469108582","0.8222","0.15311111111111111"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","10","0.5003229975700378","0.8274","0.18155555555555555"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","11","0.4970631003379822","0.832","0.192"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","12","0.4991380274295807","0.83","0.20977777777777779"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","13","0.48647382855415344","0.8316","0.21266666666666667"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","14","0.4833156168460846","0.835","0.20844444444444443"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","15","0.4964354932308197","0.8294","0.246"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","16","0.48110371828079224","0.8298","0.2811111111111111"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","17","0.4929090738296509","0.8338","0.40244444444444444"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","18","0.4799552857875824","0.8338","0.37133333333333335"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","19","0.5050819516181946","0.8344","0.4708888888888889"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","20","0.4808899462223053","0.836","0.4026666666666667"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","21","0.4931531250476837","0.8334","0.40644444444444444"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","22","0.4839372932910919","0.8416","0.43577777777777776"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","23","0.47843262553215027","0.8396","0.4651111111111111"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","24","0.500351071357727","0.8352","0.42244444444444446"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","25","0.46882471442222595","0.836","0.488"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","26","0.48275038599967957","0.8342","0.45444444444444443"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","27","0.4688950777053833","0.841","0.5333333333333333"
"fashion_mnist","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","2","5","5","0.5","5","20","9","1.5","28","0.47197598218917847","0.834","0.5304444444444445"
