dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,repeat,round,accuracy,backdoor_asr,target_effective_aggregation_share,target_returned_updates,target_aggregated_updates,target_observed_node_rate,target_limited_rate,target_admitted_rate,target_rffl_removals,target_lease_expirations,target_lease_renewals
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,40,0.8378,0.8251111111111111,0.07646488544093837,2,2,1.0,1.0,0.0,0,2,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,41,0.8286,0.7804444444444445,0.07646488544093838,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,42,0.8308,0.7931111111111111,0.07646488544093837,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,43,0.8304,0.8173333333333334,0.07646488544093838,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,44,0.833,0.8382222222222222,0.07646488544093837,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,45,0.8422,0.8495555555555555,0.1420666685793333,2,2,1.0,0.0,1.0,0,0,2
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,46,0.8402,0.8555555555555555,0.1420666685793333,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,47,0.8384,0.8951111111111111,0.14206666857933334,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,48,0.8404,0.8568888888888889,0.1420666685793333,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,49,0.8386,0.8875555555555555,0.14206666857933334,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,50,0.8372,0.8722222222222222,0.07646488544093838,2,2,1.0,1.0,0.0,0,2,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,1,0.7684,0.032,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,2,0.8018,0.041777777777777775,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,3,0.8146,0.03333333333333333,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,4,0.8152,0.043555555555555556,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,5,0.8236,0.07844444444444444,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,6,0.8218,0.08622222222222223,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,7,0.8264,0.11088888888888888,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,8,0.82,0.1351111111111111,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,9,0.8222,0.15311111111111111,0.09446666811066663,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,10,0.8274,0.18155555555555555,0.049574917964175666,2,2,1.0,1.0,0.0,0,2,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,11,0.832,0.192,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,12,0.83,0.20977777777777779,0.04957491796417566,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,13,0.8316,0.21266666666666667,0.04957491796417566,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,14,0.835,0.20844444444444443,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,15,0.8294,0.246,0.09446666811066663,2,2,1.0,0.0,1.0,0,0,2
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,16,0.8298,0.2811111111111111,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,17,0.8338,0.40244444444444444,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,18,0.8338,0.37133333333333335,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,19,0.8344,0.4708888888888889,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,20,0.836,0.4026666666666667,0.049574917964175666,2,2,1.0,1.0,0.0,0,2,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,21,0.8334,0.40644444444444444,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,22,0.8416,0.43577777777777776,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,23,0.8396,0.4651111111111111,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,24,0.8352,0.42244444444444446,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,25,0.836,0.488,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,2
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,26,0.8342,0.45444444444444443,0.09446666811066667,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,27,0.841,0.5333333333333333,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,28,0.834,0.5304444444444445,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,29,0.8382,0.5737777777777778,0.09446666811066663,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,30,0.837,0.5462222222222223,0.049574917964175666,2,2,1.0,1.0,0.0,0,2,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,31,0.8372,0.5531111111111111,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,32,0.8442,0.5813333333333334,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,33,0.839,0.5702222222222222,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,34,0.84,0.6164444444444445,0.04957491796417567,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,35,0.8448,0.6211111111111111,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,2
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,36,0.834,0.6333333333333333,0.09446666811066663,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,37,0.842,0.682,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,38,0.8358,0.6388888888888888,0.09446666811066663,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,39,0.8412,0.6691111111111111,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,40,0.845,0.6848888888888889,0.049574917964175666,2,2,1.0,1.0,0.0,0,2,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,41,0.8394,0.6613333333333333,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,42,0.8378,0.6437777777777778,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,43,0.8292,0.64,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,44,0.8414,0.6753333333333333,0.049574917964175666,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,45,0.8382,0.6975555555555556,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,2
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,46,0.8422,0.7128888888888889,0.09446666811066663,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,47,0.834,0.7184444444444444,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,48,0.8464,0.7188888888888889,0.09446666811066665,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,49,0.8418,0.7182222222222222,0.09446666811066663,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,50,0.8382,0.7088888888888889,0.049574917964175666,2,2,1.0,1.0,0.0,0,2,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,1,0.7664,0.027777777777777776,0.07000508177508406,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,2,0.7794,0.010666666666666666,0.07000508177508406,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,3,0.802,0.03177777777777778,0.07000508177508406,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,4,0.8142,0.059333333333333335,0.07000508177508405,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,5,0.8126,0.07844444444444444,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,6,0.8146,0.13844444444444445,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,7,0.8212,0.17644444444444443,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,8,0.8306,0.24755555555555556,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,9,0.823,0.2797777777777778,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,10,0.8314,0.3317777777777778,0.07000508177508406,2,2,1.0,1.0,0.0,0,2,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,11,0.8294,0.30866666666666664,0.07000508177508408,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,12,0.8314,0.35488888888888886,0.07000508177508408,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,13,0.8308,0.36466666666666664,0.07000508177508406,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,14,0.8326,0.36644444444444446,0.07000508177508406,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,15,0.8226,0.3662222222222222,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,2
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,16,0.8334,0.488,0.1308499986915,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,17,0.8358,0.49333333333333335,0.1308499986915,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,18,0.8346,0.5337777777777778,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,19,0.836,0.5815555555555556,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,20,0.8298,0.5493333333333333,0.07000508177508408,2,2,1.0,1.0,0.0,0,2,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,21,0.8214,0.5473333333333333,0.07000508177508406,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,22,0.833,0.5551111111111111,0.07000508177508406,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,23,0.8132,0.5322222222222223,0.07000508177508405,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,24,0.837,0.586,0.07000508177508405,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,25,0.831,0.6355555555555555,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,2
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,26,0.8274,0.6162222222222222,0.13084999869150005,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,27,0.84,0.6671111111111111,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,28,0.8392,0.708,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,29,0.8362,0.6753333333333333,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,30,0.8262,0.7013333333333334,0.07000508177508408,2,2,1.0,1.0,0.0,0,2,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,31,0.837,0.7275555555555555,0.07000508177508406,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,32,0.8372,0.6973333333333334,0.07000508177508408,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,33,0.8332,0.6662222222222223,0.07000508177508406,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,34,0.8398,0.7131111111111111,0.07000508177508406,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,35,0.8366,0.7375555555555555,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,2
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,36,0.838,0.7244444444444444,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,37,0.8364,0.7253333333333334,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,38,0.8348,0.7788888888888889,0.13084999869150005,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,39,0.8368,0.7602222222222222,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,40,0.831,0.7228888888888889,0.07000508177508405,2,2,1.0,1.0,0.0,0,2,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,41,0.843,0.7646666666666667,0.07000508177508405,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,42,0.8378,0.7751111111111111,0.07000508177508405,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,43,0.842,0.7713333333333333,0.07000508177508405,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,44,0.8306,0.7595555555555555,0.07000508177508406,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,45,0.8404,0.8015555555555556,0.13084999869150005,2,2,1.0,0.0,1.0,0,0,2
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,46,0.8412,0.7995555555555556,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,47,0.84,0.8075555555555556,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,48,0.8404,0.8275555555555556,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,49,0.8426,0.8313333333333334,0.13084999869150002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,50,0.829,0.7851111111111111,0.07000508177508406,2,2,1.0,1.0,0.0,0,2,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,1,0.7592,0.04733333333333333,0.03586689147602632,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,2,0.7828,0.020444444444444446,0.03586689147602632,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,3,0.8026,0.04088888888888889,0.03586689147602633,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,4,0.8052,0.064,0.03586689147602633,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,5,0.8154,0.072,0.06925000069250002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,6,0.8152,0.064,0.06925000069250001,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,7,0.8234,0.12244444444444444,0.06925000069250002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,8,0.8246,0.13733333333333334,0.06925000069250001,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,9,0.827,0.14822222222222223,0.06925000069250001,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,10,0.8266,0.13755555555555554,0.03586689147602633,2,2,1.0,1.0,0.0,0,2,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,11,0.8294,0.16244444444444445,0.03586689147602632,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,12,0.8244,0.12133333333333333,0.03586689147602632,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,13,0.8256,0.17644444444444443,0.03586689147602633,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,14,0.828,0.19177777777777777,0.03586689147602632,2,2,1.0,1.0,0.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,15,0.8304,0.19733333333333333,0.06925000069250002,2,2,1.0,0.0,1.0,0,0,2
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,16,0.83,0.21,0.06925000069250002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,17,0.8228,0.3022222222222222,0.06925000069250002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,18,0.8324,0.2584444444444444,0.06925000069250002,2,2,1.0,0.0,1.0,0,0,0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,19,0.8284,0.31755555555555554,0.06925000069250002,2,2,1.0,0.0,1.0,0,0,0
