dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,independent_runs,total_rounds,target_full_access_round_mean_mean,target_full_access_round_mean_ci95,target_promoted_rate_mean,target_promoted_rate_ci95,target_effective_aggregation_share_early_mean,target_effective_aggregation_share_early_ci95,target_effective_aggregation_share_late_mean,target_effective_aggregation_share_late_ci95,backdoor_asr_auc_after_start_mean,backdoor_asr_auc_after_start_ci95,backdoor_asr_at_round_8_mean,backdoor_asr_at_round_8_ci95,backdoor_asr_growth_round_8_to_final_mean,backdoor_asr_growth_round_8_to_final_ci95,final_accuracy_mean,final_accuracy_ci95,final_backdoor_asr_mean,final_backdoor_asr_ci95,configuration_runtime_seconds_mean,configuration_runtime_seconds_ci95,server_processing_seconds_mean,server_processing_seconds_ci95,controller_state_bytes_mean,controller_state_bytes_ci95,asr_ge_10pct_rate,first_round_asr_ge_10pct_conditional_mean,first_round_asr_ge_10pct_conditional_ci95,asr_ge_20pct_rate,first_round_asr_ge_20pct_conditional_mean,first_round_asr_ge_20pct_conditional_ci95,asr_ge_30pct_rate,first_round_asr_ge_30pct_conditional_mean,first_round_asr_ge_30pct_conditional_ci95,target_effective_aggregation_share_sustained_mean,target_effective_aggregation_share_sustained_ci95,target_limited_returned_update_rate_after_start_mean,target_limited_returned_update_rate_after_start_ci95,target_full_weight_aggregated_update_rate_after_start_mean,target_full_weight_aggregated_update_rate_after_start_ci95,target_lease_expirations_mean,target_lease_expirations_ci95,target_lease_renewals_mean,target_lease_renewals_ci95,normal_lease_expirations_mean,normal_lease_expirations_ci95
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,0.5,5,50,5.0,0.0,1.0,0.0,0.05498368487685089,0.021731251187029663,0.08221586187935057,0.03156641213141328,0.01954953703703704,0.005026294244532109,0.019155555555555558,0.009857140466415056,-0.0007999999999999993,0.009997487257557475,0.83532,0.006627741430572903,0.01835555555555556,0.009119321817563163,171.71359017999998,18.569685747983634,39.186724328,1.5731125583297696,8392379.8,79460.77800286833,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.07950418926483968,0.030614730340048878,0.4897959183673469,0.0,0.5102040816326531,0.0,10.0,0.0,8.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,50,5.0,0.0,1.0,0.0,0.0549836848768509,0.021731251187029677,0.08221586187935055,0.03156641213141325,0.46232546296296295,0.1450852069561669,0.18435555555555555,0.10347634098448641,0.5310222222222223,0.06345250852798286,0.83644,0.006256311065703578,0.7153777777777777,0.14472308700847158,169.68517978,16.393849423139685,38.686209734,1.223508719832243,8367008.6,57566.5393278665,1.0,6.6,1.4157147769822718,1.0,11.8,5.297119652860742,1.0,14.2,5.369389291059196,0.07950418926483968,0.030614730340048874,0.4897959183673469,0.0,0.5102040816326531,0.0,10.0,0.0,8.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,5,50,5.0,0.0,1.0,0.0,0.0549836848768509,0.021731251187029673,0.10381999954466667,0.03892949916260267,0.019667129629629628,0.005433940172067609,0.019155555555555558,0.009857140466415056,-0.0008888888888888898,0.008631216101089323,0.8356000000000001,0.006766783998897127,0.018266666666666667,0.009125164059751488,171.37858436,19.42626081975802,39.194344698,0.9959281446707511,8340779.8,63761.97629244248,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.10381999954466667,0.03892949916260276,0.061224489795918366,0.0,0.9387755102040817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,50,5.0,0.0,1.0,0.0,0.05498368487685089,0.021731251187029666,0.1038199995446667,0.03892949916260267,0.5360833333333334,0.14403994071215312,0.18435555555555555,0.10347634098448641,0.6100888888888889,0.048314360335839024,0.8362400000000001,0.005441832406187688,0.7944444444444445,0.12102054905428156,168.94524352000002,14.200150901042505,38.95093232200001,0.9657372656772308,8351463.0,50519.9678423604,1.0,6.6,1.4157147769822718,1.0,10.0,3.165634478083315,1.0,13.2,4.678948458679799,0.10381999954466666,0.03892949916260276,0.061224489795918366,0.0,0.9387755102040817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,5,50,1.0,0.0,1.0,0.0,0.10381999954466666,0.038929499162602924,0.1038199995446667,0.03892949916260269,0.019653703703703704,0.005451782320101189,0.019066666666666666,0.009746454569638359,-0.0007111111111111106,0.00871548503178775,0.8356000000000001,0.006688870580173776,0.018355555555555556,0.009181723817051238,169.71148807999998,16.63260082413914,39.302488692,0.7769324307686005,8345728.6,47259.31642934717,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.10381999954466667,0.03892949916260274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,50,1.0,0.0,1.0,0.0,0.10381999954466663,0.0389294991626029,0.10381999954466667,0.03892949916260268,0.5603856481481482,0.14828163186440046,0.24053333333333332,0.13425612021738645,0.5604,0.05077640922387003,0.83628,0.0053104911005754755,0.8009333333333333,0.11890163356506399,168.8015778,20.956518760538906,39.5804697,1.4627998395961992,8372771.8,71168.55895842517,1.0,4.6,1.4157147769822718,1.0,9.0,3.511956132340331,1.0,11.4,4.77677677619996,0.10381999954466667,0.03892949916260274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
