dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,round,independent_runs,accuracy_mean,accuracy_ci95,backdoor_asr_mean,backdoor_asr_ci95,target_effective_aggregation_share_mean,target_effective_aggregation_share_ci95,target_returned_updates_mean,target_returned_updates_ci95,target_aggregated_updates_mean,target_aggregated_updates_ci95,target_observed_node_rate_mean,target_observed_node_rate_ci95,target_limited_rate_mean,target_limited_rate_ci95,target_admitted_rate_mean,target_admitted_rate_ci95,target_rffl_removals_mean,target_rffl_removals_ci95,configured_access_lease_full_updates,target_lease_expirations_mean,target_lease_expirations_ci95,target_lease_renewals_mean,target_lease_renewals_ci95,lease_full_updates
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,23,10,0.3138,0.019400699687063747,0.20833333333333334,0.1048199455078682,0.04717186657794859,0.011456778870236172,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,24,10,0.32234999999999997,0.012289029837591326,0.14883333333333332,0.06954403336620466,0.0471718665779486,0.011456778870236172,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,25,10,0.31595,0.010857372497990868,0.2752777777777778,0.10809955389690824,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,2.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,26,10,0.3121,0.012449630995912276,0.14938888888888888,0.10540203978883246,0.089684,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,27,10,0.33230000000000004,0.008047897664580774,0.21188888888888888,0.09005591087004465,0.08968400000000001,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,28,10,0.33530000000000004,0.014733187993050454,0.2543333333333333,0.12124224943403948,0.089684,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,29,10,0.32535000000000003,0.013235767525424992,0.2257222222222222,0.08614059232277613,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,30,10,0.3279500000000001,0.007623857469755486,0.18566666666666665,0.09070958906277375,0.04717186657794859,0.01145677887023617,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,31,10,0.3427,0.009523475676847578,0.22288888888888891,0.04793154159349272,0.0471718665779486,0.011456778870236172,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,32,10,0.33635,0.016047370453033043,0.22799999999999998,0.08350459550211996,0.0471718665779486,0.01145677887023617,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,33,10,0.33555000000000007,0.013661100740876309,0.24083333333333337,0.10172123371089688,0.0471718665779486,0.011456778870236172,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,34,10,0.3324,0.009504949240553364,0.26805555555555555,0.08452063724142639,0.04717186657794859,0.011456778870236172,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,35,10,0.33535,0.018569487370550884,0.315,0.13498874256889384,0.08968400000000001,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,2.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,36,10,0.3355,0.008304852430569764,0.1746666666666667,0.10749605489376964,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,37,10,0.33755,0.014251839479395553,0.28761111111111115,0.1019476421525328,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,38,10,0.3367,0.012149606939825983,0.2944444444444444,0.09192286509138532,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,39,10,0.3489,0.007145218355047715,0.3084444444444444,0.12047892122453353,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,40,10,0.35059999999999997,0.013484472406717038,0.29333333333333333,0.09510065877178425,0.0471718665779486,0.01145677887023617,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,41,10,0.34819999999999995,0.006897003550196483,0.2463888888888889,0.09006118195923822,0.0471718665779486,0.011456778870236172,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,42,10,0.3348,0.010159019590437034,0.27211111111111114,0.09853318100600938,0.04717186657794859,0.011456778870236167,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,43,10,0.3436,0.011647363728504032,0.30361111111111116,0.09969706972256759,0.04717186657794859,0.011456778870236167,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,44,10,0.3467,0.010405103294430002,0.2227777777777778,0.06646791086839321,0.04717186657794859,0.01145677887023617,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,45,10,0.33275,0.019210770268088973,0.31283333333333335,0.13853846047347995,0.08968399999999999,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,2.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,46,10,0.33615,0.015730669626543327,0.3633333333333334,0.14186730666265507,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,47,10,0.34950000000000003,0.011726666258346742,0.3572777777777778,0.10139606063009737,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,48,10,0.3469,0.011478946208247838,0.3418333333333333,0.12768315996152832,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,49,10,0.3398,0.010525987950410902,0.28438888888888886,0.11090420898114657,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,50,10,0.34800000000000003,0.013137618248176676,0.3388333333333333,0.10842346281810396,0.0471718665779486,0.011456778870236172,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2.0,0.0,0.0,0.0,5
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,1,10,0.1459,0.025922189122143023,0.28561111111111115,0.3105854977977058,0.04717186657794859,0.01145677887023617,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,2,10,0.2153,0.02140047969820305,0.04416666666666667,0.03447074031068951,0.0471718665779486,0.01145677887023617,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,3,10,0.22504999999999997,0.012347190520818306,0.033888888888888885,0.031003327936511726,0.0471718665779486,0.011456778870236172,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,4,10,0.2534,0.015490959788510486,0.08394444444444446,0.040767178357812794,0.0471718665779486,0.01145677887023617,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,5,10,0.2551,0.012529301434865987,0.10166666666666668,0.07472844170365388,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,6,10,0.27645,0.016513962484623945,0.1056111111111111,0.05994406163758889,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,7,10,0.26885,0.01526658158584856,0.11644444444444443,0.06356967015595745,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,8,10,0.27485000000000004,0.01025213186792033,0.12177777777777776,0.0776780150164636,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,9,10,0.27865,0.0173882665744086,0.08922222222222223,0.06681399230240202,0.08968399999999999,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,10,10,0.29155,0.011279890308132352,0.07094444444444445,0.04053951041935493,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,11,10,0.29240000000000005,0.014872046608050379,0.097,0.0784102584630446,0.089684,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,12,10,0.30305000000000004,0.016704813414993355,0.12972222222222224,0.0800640404021154,0.089684,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,13,10,0.30665,0.009430253442772674,0.10261111111111113,0.06302260263847118,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,14,10,0.29624999999999996,0.014489043537630687,0.10444444444444445,0.061632219721386196,0.089684,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,15,10,0.3015,0.014297199154601816,0.062277777777777765,0.05316940769032337,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,16,10,0.31579999999999997,0.015469288705865595,0.08472222222222223,0.08423236704680753,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,17,10,0.31015000000000004,0.01707812133701192,0.059388888888888894,0.029554627302142603,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,18,10,0.30645,0.01790016976779184,0.0895,0.05593345918679865,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,19,10,0.32120000000000004,0.01614112500529618,0.07572222222222222,0.03436202768371859,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,20,10,0.30920000000000003,0.015599228108738442,0.07555555555555556,0.06879113068298594,0.08968400000000001,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,21,10,0.31755000000000005,0.010367123468000025,0.10816666666666663,0.0602706533862087,0.08968399999999999,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,22,10,0.32039999999999996,0.014402992778713446,0.07844444444444446,0.049995646743855544,0.08968399999999999,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,23,10,0.32055,0.016765969499000697,0.1065,0.07937032384867435,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,24,10,0.332,0.010755494103483327,0.05905555555555555,0.040274144904887274,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,25,10,0.32605,0.013205016135259179,0.044388888888888894,0.018437579837321298,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,26,10,0.33005,0.014356185158790984,0.06005555555555555,0.047254042468104517,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,27,10,0.32835000000000003,0.017564767867748694,0.052000000000000005,0.02070845158866335,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,28,10,0.3345,0.013734314410494454,0.07316666666666669,0.03897200641830112,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,29,10,0.33775,0.009784174785526276,0.03816666666666667,0.02973789631518643,0.08968399999999999,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,30,10,0.33405,0.009240526669227967,0.07255555555555557,0.036219912294500355,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,31,10,0.33199999999999996,0.010362391922847592,0.12155555555555556,0.05039700112071514,0.089684,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,32,10,0.3334,0.012570078180010444,0.061055555555555564,0.02600158212214376,0.089684,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,33,10,0.34345,0.007257044211523065,0.053500000000000006,0.0335898311001411,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,34,10,0.32935000000000003,0.012027135582210453,0.07627777777777778,0.037905504728713825,0.08968400000000001,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,35,10,0.3363,0.010943116267009782,0.07672222222222222,0.035696852457070286,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,36,10,0.3395,0.01461189322840324,0.04866666666666666,0.022898534203543933,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,37,10,0.34154999999999996,0.010135555274560249,0.058777777777777776,0.040235235932369835,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,38,10,0.34224999999999994,0.011644251197958484,0.07233333333333333,0.043819222572770544,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,39,10,0.3322,0.011921661252147695,0.08722222222222223,0.0167943800235315,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,40,10,0.33694999999999997,0.011355250343925977,0.09444444444444444,0.06903814281920052,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,41,10,0.3467,0.010612065130905365,0.04788888888888889,0.02105186919791893,0.08968400000000001,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,42,10,0.33825000000000005,0.015095415031979644,0.041055555555555553,0.03468400653318987,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,43,10,0.33365,0.012979835166473084,0.06327777777777778,0.02856667497858774,0.089684,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,44,10,0.35185,0.011438318571102786,0.05338888888888889,0.018039223626962846,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,45,10,0.33690000000000003,0.010568576178337438,0.06705555555555556,0.04704769861557472,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,46,10,0.33805,0.012284864966641901,0.0935,0.05184338237302939,0.08968399999999999,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,47,10,0.3399,0.018730879872603377,0.060944444444444454,0.029744387038224084,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,48,10,0.3334,0.016472895293430885,0.08549999999999999,0.07273155944713854,0.089684,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,49,10,0.3485,0.008536126150998725,0.06066666666666667,0.023184603708419575,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,50,10,0.34504999999999997,0.012885749273322271,0.07883333333333334,0.0504894209420237,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,10,0.1459,0.025922189122143023,0.28561111111111115,0.3105854977977058,0.0471718665779486,0.01145677887023617,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,10,0.20535,0.017445397587158937,0.1568888888888889,0.15244289352691465,0.0471718665779486,0.01145677887023617,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
