dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,repeat,round,configured_access_lease_full_updates,accuracy,backdoor_asr,target_effective_aggregation_share,target_returned_updates,target_aggregated_updates,target_observed_node_rate,target_limited_rate,target_admitted_rate,target_rffl_removals,target_lease_expirations,target_lease_renewals,lease_full_updates
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,16,5,0.325,0.10333333333333333,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,17,5,0.312,0.33666666666666667,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,18,5,0.319,0.31333333333333335,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,19,5,0.299,0.021666666666666667,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,20,5,0.346,0.22611111111111112,0.06692841977231749,2,2,1.0,1.0,0.0,0,2,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,21,5,0.312,0.2088888888888889,0.06692841977231748,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,22,5,0.2935,0.2866666666666667,0.06692841977231749,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,23,5,0.333,0.39166666666666666,0.06692841977231749,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,24,5,0.2875,0.13555555555555557,0.06692841977231749,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,25,5,0.3305,0.395,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,2,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,26,5,0.329,0.31833333333333336,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,27,5,0.3215,0.16277777777777777,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,28,5,0.3205,0.5405555555555556,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,29,5,0.319,0.15666666666666668,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,30,5,0.295,0.4177777777777778,0.06692841977231749,2,2,1.0,1.0,0.0,0,2,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,31,5,0.3435,0.22333333333333333,0.06692841977231749,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,32,5,0.3305,0.2477777777777778,0.06692841977231748,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,33,5,0.348,0.44222222222222224,0.06692841977231749,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,34,5,0.3415,0.13777777777777778,0.06692841977231749,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,35,5,0.348,0.445,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,2,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,36,5,0.339,0.24166666666666667,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,37,5,0.342,0.3333333333333333,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,38,5,0.3495,0.48388888888888887,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,39,5,0.3485,0.4011111111111111,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,40,5,0.3555,0.42444444444444446,0.06692841977231748,2,2,1.0,1.0,0.0,0,2,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,41,5,0.349,0.49833333333333335,0.06692841977231749,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,42,5,0.327,0.6055555555555555,0.06692841977231749,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,43,5,0.3395,0.5022222222222222,0.06692841977231748,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,44,5,0.3215,0.17944444444444443,0.06692841977231748,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,45,5,0.361,0.5033333333333333,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,2,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,46,5,0.313,0.7505555555555555,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,47,5,0.3695,0.38722222222222225,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,48,5,0.3555,0.32944444444444443,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,49,5,0.3205,0.3888888888888889,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,50,5,0.3215,0.6605555555555556,0.06692841977231749,2,2,1.0,1.0,0.0,0,2,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,1,5,0.15,0.7327777777777778,0.05825705063759988,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,2,5,0.188,0.0005555555555555556,0.058257050637599866,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,3,5,0.2265,0.014444444444444444,0.05825705063759987,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,4,5,0.2585,0.22277777777777777,0.05825705063759987,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,5,5,0.2755,0.0038888888888888888,0.1101,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,6,5,0.2335,0.2511111111111111,0.1101,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,7,5,0.2325,0.4411111111111111,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,8,5,0.2645,0.02277777777777778,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,9,5,0.257,0.49333333333333335,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,10,5,0.318,0.16277777777777777,0.05825705063759988,2,2,1.0,1.0,0.0,0,2,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,11,5,0.302,0.4027777777777778,0.05825705063759987,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,12,5,0.316,0.08777777777777777,0.05825705063759987,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,13,5,0.3015,0.13944444444444445,0.05825705063759988,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,14,5,0.325,0.1661111111111111,0.058257050637599866,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,15,5,0.3335,0.25,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,2,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,16,5,0.307,0.2011111111111111,0.1101,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,17,5,0.335,0.24166666666666667,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,18,5,0.284,0.2833333333333333,0.1101,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,19,5,0.3255,0.17055555555555554,0.1101,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,20,5,0.312,0.23444444444444446,0.05825705063759987,2,2,1.0,1.0,0.0,0,2,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,21,5,0.341,0.155,0.05825705063759988,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,22,5,0.321,0.22555555555555556,0.05825705063759987,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,23,5,0.3335,0.295,0.058257050637599866,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,24,5,0.33,0.2738888888888889,0.05825705063759989,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,25,5,0.3555,0.26722222222222225,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,2,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,26,5,0.3025,0.5205555555555555,0.11010000000000003,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,27,5,0.344,0.34,0.1101,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,28,5,0.3085,0.3888888888888889,0.11009999999999995,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,29,5,0.3275,0.5655555555555556,0.11010000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,30,5,0.3265,0.11444444444444445,0.05825705063759989,2,2,1.0,1.0,0.0,0,2,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,31,5,0.312,0.29888888888888887,0.05825705063759987,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,32,5,0.335,0.48388888888888887,0.05825705063759987,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,33,5,0.3285,0.31722222222222224,0.05825705063759987,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,34,5,0.365,0.41888888888888887,0.05825705063759988,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,35,5,0.309,0.5811111111111111,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,2,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,36,5,0.332,0.47,0.1101,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,37,5,0.3515,0.45111111111111113,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,38,5,0.3405,0.2038888888888889,0.1101,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,39,5,0.3645,0.2922222222222222,0.1101,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,40,5,0.329,0.51,0.058257050637599866,2,2,1.0,1.0,0.0,0,2,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,41,5,0.3435,0.3672222222222222,0.05825705063759987,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,42,5,0.3275,0.3322222222222222,0.058257050637599866,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,43,5,0.3645,0.39222222222222225,0.05825705063759988,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,44,5,0.3425,0.525,0.05825705063759987,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,45,5,0.32,0.2872222222222222,0.1101,2,2,1.0,0.0,1.0,0,0,2,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,46,5,0.3285,0.315,0.11010000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,47,5,0.338,0.48055555555555557,0.1101,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,48,5,0.3415,0.47944444444444445,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,49,5,0.3585,0.35944444444444446,0.1101,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,50,5,0.3625,0.47333333333333333,0.05825705063759987,2,2,1.0,1.0,0.0,0,2,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,1,5,0.105,0.9788888888888889,0.05260941874907896,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,2,5,0.177,0.0,0.052609418749078964,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,3,5,0.2095,0.006666666666666667,0.052609418749078964,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,4,5,0.257,0.028333333333333332,0.052609418749078964,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,5,5,0.252,0.16666666666666666,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,6,5,0.2975,0.21888888888888888,0.09996,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,7,5,0.2945,0.12777777777777777,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,8,5,0.3185,0.1938888888888889,0.09996,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,9,5,0.3065,0.07333333333333333,0.09996,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,10,5,0.3195,0.12833333333333333,0.052609418749078964,2,2,1.0,1.0,0.0,0,2,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,11,5,0.255,0.026111111111111113,0.05260941874907897,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,12,5,0.2895,0.26055555555555554,0.05260941874907896,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,13,5,0.3115,0.08888888888888889,0.05260941874907897,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,14,5,0.318,0.07666666666666666,0.052609418749078964,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,15,5,0.318,0.2811111111111111,0.09996,2,2,1.0,0.0,1.0,0,0,2,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,16,5,0.3045,0.135,0.09996,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,17,5,0.333,0.2477777777777778,0.09996,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,18,5,0.2955,0.32,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,19,5,0.352,0.24666666666666667,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,20,5,0.271,0.22777777777777777,0.052609418749078964,2,2,1.0,1.0,0.0,0,2,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,21,5,0.34,0.1922222222222222,0.052609418749078964,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,22,5,0.3145,0.058888888888888886,0.05260941874907897,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,23,5,0.3535,0.14222222222222222,0.05260941874907898,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,24,5,0.3585,0.21333333333333335,0.05260941874907896,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,25,5,0.3065,0.40444444444444444,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,2,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,26,5,0.337,0.4583333333333333,0.09996000000000002,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,27,5,0.331,0.035,0.09996,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,28,5,0.3515,0.18444444444444444,0.09996,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,29,5,0.3375,0.044444444444444446,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,30,5,0.342,0.05611111111111111,0.05260941874907896,2,2,1.0,1.0,0.0,0,2,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,31,5,0.329,0.45055555555555554,0.052609418749078964,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,32,5,0.33,0.09444444444444444,0.05260941874907897,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,33,5,0.298,0.1511111111111111,0.05260941874907896,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,34,5,0.3245,0.43222222222222223,0.05260941874907897,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,35,5,0.3225,0.425,0.09996,2,2,1.0,0.0,1.0,0,0,2,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,36,5,0.3425,0.09166666666666666,0.09996,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,37,5,0.338,0.0961111111111111,0.09996,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,38,5,0.337,0.25333333333333335,0.09996,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,39,5,0.344,0.21222222222222223,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,40,5,0.351,0.3427777777777778,0.052609418749078964,2,2,1.0,1.0,0.0,0,2,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,41,5,0.3425,0.13166666666666665,0.052609418749078964,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,42,5,0.3215,0.30944444444444447,0.052609418749078964,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,43,5,0.3435,0.43333333333333335,0.05260941874907896,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,44,5,0.3685,0.3244444444444444,0.052609418749078964,2,2,1.0,1.0,0.0,0,0,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,45,5,0.343,0.4127777777777778,0.09996,2,2,1.0,0.0,1.0,0,0,2,5
