dataset,client_count,attacker_count,cohort_mode,trust_estimator,attack_scenario,noniid_alpha,repeat,method_variant,control_variant,sustained_target_share_reduction,limited_returned_update_rate_increase,full_weight_aggregated_update_rate_reduction,asr_auc_reduction,round_8_asr_reduction,final_backdoor_asr_reduction,final_accuracy_difference,runtime_overhead_seconds,asr_ge_10pct_delay,asr_ge_20pct_delay,asr_ge_30pct_delay
cifar10,20,2,mixed_maturity,dirichlet_lcb,benign_concept_drift,0.5,4,access_freshness_lease,rffl_reputation,0.008101169716822718,0.4666666666666667,0.4666666666666667,0.004709595959595969,0.033888888888888885,0.024444444444444435,0.035499999999999976,40.09019310000002,-1.0,4.0,nan
cifar10,20,2,mixed_maturity,dirichlet_lcb,benign_concept_drift,0.5,5,access_freshness_lease,rffl_reputation,0.030025504367025502,0.4666666666666667,0.4666666666666667,0.03085858585858585,-0.08333333333333334,-0.048888888888888885,0.00649999999999995,50.39763430000002,0.0,0.0,-3.0
cifar10,20,2,mixed_maturity,dirichlet_lcb,benign_concept_drift,0.5,6,access_freshness_lease,rffl_reputation,0.05844316899866077,0.4666666666666667,0.4666666666666667,-0.0008017676767676785,-0.08000000000000002,0.016111111111111104,-0.006000000000000005,44.91526329999999,1.0,nan,nan
cifar10,20,2,mixed_maturity,dirichlet_lcb,benign_concept_drift,0.5,7,access_freshness_lease,rffl_reputation,0.02162757811874129,0.4666666666666667,0.4666666666666667,0.005321969696969679,-0.012777777777777777,0.007222222222222222,0.026500000000000024,41.18420259999999,0.0,0.0,nan
cifar10,20,2,mixed_maturity,dirichlet_lcb,benign_concept_drift,0.5,8,access_freshness_lease,rffl_reputation,0.02252015151871173,0.4666666666666667,0.4666666666666667,0.010852272727272752,0.053888888888888896,-0.04388888888888889,-0.005500000000000005,50.026755699999995,2.0,-38.0,nan
cifar10,20,2,mixed_maturity,dirichlet_lcb,benign_concept_drift,0.5,9,access_freshness_lease,rffl_reputation,0.03969185757898509,0.4666666666666667,0.4666666666666667,-0.02080176767676771,0.020000000000000004,0.005555555555555556,0.025500000000000023,46.334820199999996,5.0,33.0,nan
cifar10,20,2,mixed_maturity,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,0,access_freshness_lease,rffl_reputation,0.11138015257357317,0.4666666666666667,0.4666666666666667,0.2024810606060606,-0.2811111111111111,0.5655555555555556,-0.03799999999999998,-5.0577045,-1.0,-1.0,-3.0
cifar10,20,2,mixed_maturity,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,access_freshness_lease,rffl_reputation,0.10791930860962001,0.4666666666666667,0.4666666666666667,0.18743686868686865,0.22999999999999998,0.08722222222222223,0.018500000000000016,0.6730191000000048,-2.0,39.0,nan
cifar10,20,2,mixed_maturity,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,access_freshness_lease,rffl_reputation,0.06977286794488376,0.4666666666666667,0.4666666666666667,0.12934343434343437,0.08611111111111111,0.36944444444444446,-0.0030000000000000027,13.76134780000001,-2.0,7.0,6.0
cifar10,20,2,mixed_maturity,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,access_freshness_lease,rffl_reputation,0.028084503815952164,0.4666666666666667,0.4666666666666667,0.034772727272727205,0.026666666666666665,0.23000000000000004,-0.02300000000000002,19.109752299999997,-3.0,4.0,-2.0
