"dataset","client_count","attacker_count","cohort_mode","variant","trust_estimator","attack_scenario","noniid_alpha","repeat","attack_start_round","limited_clean_updates","limited_observation_updates","limited_aggregation_weight","access_lease_full_updates","max_probation_tasks","min_probation_completed_tasks","min_evidence_mass","round","loss","accuracy","backdoor_asr"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","39","5.7193756103515625","0.345","0.13555555555555557"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","40","6.956091403961182","0.3345","0.5077777777777778"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","41","5.949692249298096","0.337","0.145"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","42","7.3231658935546875","0.3275","0.22111111111111112"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","43","6.12029504776001","0.334","0.27166666666666667"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","44","5.9111857414245605","0.329","0.3516666666666667"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","45","5.805377960205078","0.353","0.2388888888888889"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","46","5.929731845855713","0.33","0.20722222222222222"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","47","7.137670516967773","0.3295","0.12555555555555556"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","48","6.113815784454346","0.3735","0.2627777777777778"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","49","5.74791145324707","0.3705","0.35444444444444445"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","50","6.5226545333862305","0.325","0.18388888888888888"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","1","6.358318328857422","0.21","0.14666666666666667"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","2","10.090046882629395","0.1975","0.13277777777777777"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","3","6.349056720733643","0.2265","0.4772222222222222"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","4","8.797321319580078","0.238","0.0005555555555555556"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","5","7.576396465301514","0.2465","0.0038888888888888888"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","6","8.26960277557373","0.2875","0.17777777777777778"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","7","6.609982490539551","0.282","0.03166666666666667"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","8","7.271953105926514","0.2615","0.014444444444444444"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","9","5.9123430252075195","0.291","0.06388888888888888"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","10","5.968006610870361","0.304","0.05555555555555555"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","11","6.348900318145752","0.3","0.15222222222222223"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","12","6.107143402099609","0.3025","0.012222222222222223"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","13","6.01663875579834","0.3305","0.015555555555555555"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","14","5.753960609436035","0.333","0.043333333333333335"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","15","6.021730422973633","0.308","0.03888888888888889"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","16","6.894278526306152","0.313","0.0005555555555555556"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","17","5.780355453491211","0.3185","0.11222222222222222"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","18","6.09081506729126","0.323","0.058333333333333334"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","19","6.250927925109863","0.3225","0.04111111111111111"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","20","6.081660747528076","0.3125","0.12444444444444444"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","21","5.348177909851074","0.3475","0.14277777777777778"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","22","7.26359224319458","0.298","0.07111111111111111"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","23","6.219381332397461","0.3215","0.010555555555555556"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","24","6.519089698791504","0.334","0.06777777777777778"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","25","6.447530269622803","0.3235","0.04722222222222222"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","26","6.876937389373779","0.3225","0.12777777777777777"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","27","7.947799205780029","0.3075","0.044444444444444446"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","28","5.69638729095459","0.327","0.10444444444444445"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","29","6.542193412780762","0.3175","0.09166666666666666"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","30","5.994104385375977","0.322","0.09833333333333333"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","31","6.4887566566467285","0.339","0.11388888888888889"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","32","5.838693141937256","0.328","0.029444444444444443"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","33","6.177986145019531","0.326","0.11277777777777778"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","34","6.977950096130371","0.318","0.005"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","35","6.207704067230225","0.3445","0.12166666666666667"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","36","5.634954929351807","0.3455","0.021111111111111112"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","37","5.6023850440979","0.3505","0.03833333333333333"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","38","5.855876445770264","0.351","0.027777777777777776"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","39","5.604547023773193","0.3555","0.1411111111111111"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","40","6.134284019470215","0.329","0.11777777777777777"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","41","5.610148906707764","0.3675","0.07"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","42","7.928683280944824","0.2985","0.006666666666666667"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","43","6.872257232666016","0.3335","0.04888888888888889"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","44","7.093028545379639","0.313","0.15833333333333333"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","45","6.993870258331299","0.333","0.09555555555555556"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","46","6.139588832855225","0.3435","0.043333333333333335"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","47","7.903252124786377","0.2915","0.2777777777777778"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","48","6.90024995803833","0.3295","0.0011111111111111111"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","49","6.623166084289551","0.341","0.15944444444444444"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","50","7.560266494750977","0.3095","0.14277777777777778"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","1","9.447582244873047","0.1575","0.0"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","2","6.722438812255859","0.2265","0.2544444444444444"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","3","6.337791919708252","0.264","0.0022222222222222222"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","4","8.896204948425293","0.209","0.0005555555555555556"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","5","6.1356520652771","0.276","0.026111111111111113"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","6","7.602271556854248","0.2755","0.18444444444444444"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","7","8.477622985839844","0.256","0.012222222222222223"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","8","5.7752685546875","0.268","0.14277777777777778"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","9","6.0547566413879395","0.303","0.11055555555555556"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","10","6.463778495788574","0.269","0.021111111111111112"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","11","6.238754749298096","0.317","0.09111111111111111"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","12","5.593763828277588","0.3235","0.11888888888888889"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","13","6.291602611541748","0.3155","0.15611111111111112"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","14","7.674989223480225","0.292","0.1988888888888889"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","15","6.864043712615967","0.2885","0.35833333333333334"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","16","5.6456990242004395","0.326","0.059444444444444446"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","17","5.7893877029418945","0.3255","0.2461111111111111"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","18","7.088248252868652","0.3135","0.2877777777777778"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","19","6.71940279006958","0.3255","0.27"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","20","5.855485439300537","0.3435","0.09888888888888889"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","21","6.445367336273193","0.325","0.04888888888888889"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","22","6.732158184051514","0.3145","0.38166666666666665"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","23","6.787969589233398","0.3055","0.3011111111111111"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","24","6.831629753112793","0.307","0.3572222222222222"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","25","7.029928207397461","0.3225","0.18"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","26","6.6981892585754395","0.309","0.2011111111111111"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","27","6.528171062469482","0.3125","0.1438888888888889"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","28","6.11713981628418","0.347","0.23"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","29","6.972337245941162","0.331","0.23055555555555557"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","30","6.438836097717285","0.325","0.3927777777777778"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","31","6.964969635009766","0.3365","0.155"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","32","7.317793846130371","0.296","0.4077777777777778"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","33","7.347860813140869","0.292","0.40166666666666667"
"cifar10","20","2","mixed_maturity","access_freshness_lease","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","34","7.323681831359863","0.3005","0.49722222222222223"
