dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,repeat,stage,attacker_fraction,normal_nodes,target_initial_limited_rate,target_initial_admitted_rate,normal_initial_admitted_rate,target_onboarding_seconds_mean,normal_onboarding_seconds_mean,target_returned_updates_after_start,target_aggregated_updates_after_start,target_effective_aggregation_share_after_start,target_rffl_removals,normal_rffl_removals,update_payload_bytes,server_processing_seconds,configuration_runtime_seconds,controller_state_bytes,configured_access_lease_full_updates,final_accuracy,final_backdoor_asr,total_rounds,target_full_access_round_mean,target_promoted_rate,target_effective_aggregation_share_early,target_effective_aggregation_share_late,backdoor_asr_auc_after_start,backdoor_asr_at_round_8,backdoor_asr_growth_round_8_to_final,first_round_asr_ge_10pct,first_round_asr_ge_20pct,first_round_asr_ge_30pct,target_effective_aggregation_share_sustained,target_limited_returned_update_rate_after_start,target_full_weight_aggregated_update_rate_after_start,target_lease_expirations,target_lease_renewals,normal_lease_expirations,lease_full_updates
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,0,formal,0.1,9,0.0,1.0,1.0,2.8874940872192383,16.480159044265747,45,45,0.10926050476748839,0,0,61460000,32.5517516,172.5616591,6241975,5,0.312,0.19777777777777777,50,1.0,1.0,0.09949330475126675,0.11021340233149919,0.08230429292929292,0.0033333333333333335,0.19444444444444445,9.0,17.0,17.0,0.11021340233149919,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,1,formal,0.1,9,0.0,1.0,1.0,2.27573299407959,19.395600663291084,45,45,0.12788622602841915,0,0,61460000,29.331340620000013,136.4959824,6233783,5,0.299,0.015555555555555555,50,1.0,1.0,0.10499008500000001,0.13011999588539505,0.08280303030303032,0.18222222222222223,-0.16666666666666669,8.0,10.0,10.0,0.13011999588539505,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,2,formal,0.1,9,0.0,1.0,1.0,2.7023513317108154,12.692304266823662,45,45,0.08847832646410628,0,0,61460000,29.915704910000002,105.2636457,6241927,5,0.3185,0.2061111111111111,50,1.0,1.0,0.06615607983460982,0.09065610662958831,0.09303030303030303,0.23055555555555557,-0.024444444444444463,8.0,8.0,17.0,0.09065610662958831,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,3,formal,0.1,9,0.0,1.0,1.0,3.3395612239837646,12.959028191036648,45,45,0.11359716257066368,0,0,61460000,30.733692179999995,110.7566029,6246071,5,0.2825,0.04833333333333333,50,1.0,1.0,0.10542627223643432,0.1143943226064309,0.10698232323232325,0.07777777777777778,-0.029444444444444447,10.0,16.0,16.0,0.1143943226064309,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,4,formal,0.1,9,0.0,1.0,1.0,2.859973907470703,12.722049951553345,45,45,0.11275663564920148,0,0,61460000,28.344655250000006,100.5535646,6254263,5,0.3475,0.044444444444444446,50,1.0,1.0,0.10176050750000001,0.1138294286357043,0.06258207070707072,0.021111111111111112,0.023333333333333334,15.0,nan,nan,0.1138294286357043,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,5,formal,0.1,9,0.0,1.0,1.0,2.212488889694214,9.58810936080085,45,45,0.0908688328081166,0,0,61460000,29.164123529999998,105.2984335,6254263,5,0.335,0.0044444444444444444,50,1.0,1.0,0.08503497228741257,0.09143798993309415,0.07700126262626263,0.18944444444444444,-0.185,8.0,10.0,10.0,0.09143798993309415,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,formal,0.1,9,0.0,1.0,1.0,2.836937427520752,2.763056092792087,45,45,0.07834596316334183,0,0,61460000,30.66475529999999,75.583497,6250167,5,0.327,0.024444444444444446,50,1.0,1.0,0.08066269770165674,0.07811994028200978,0.10001893939393941,0.025,-0.0005555555555555557,6.0,6.0,6.0,0.07811994028200978,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,formal,0.1,9,0.0,1.0,1.0,2.6298530101776123,9.29098359743754,45,45,0.09733826946903265,0,0,61460000,27.77277982,105.0636214,6266599,5,0.3055,0.20666666666666667,50,1.0,1.0,0.08862979816472351,0.09818787641772805,0.07795454545454546,0.13333333333333333,0.07333333333333333,6.0,6.0,nan,0.09818787641772805,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,formal,0.1,9,0.0,1.0,1.0,2.9309542179107666,6.171919292873806,45,45,0.11632010708526228,0,0,61460000,31.48629875,110.6124839,6250167,5,0.345,0.011111111111111112,50,1.0,1.0,0.11288509499999998,0.11665523021545002,0.07082702020202024,0.021666666666666667,-0.010555555555555556,7.0,9.0,nan,0.11665523021545002,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,formal,0.1,9,0.0,1.0,1.0,2.870868444442749,19.36123447948032,45,45,0.12709363135785445,0,0,61460000,29.42836736,136.578673,6258359,5,0.3335,0.06722222222222222,50,1.0,1.0,0.10843327168675049,0.12891415426447414,0.04753156565656566,0.0,0.06722222222222222,11.0,37.0,nan,0.12891415426447414,0.0,1.0,0,0,0,0
