"dataset","client_count","attacker_count","cohort_mode","variant","trust_estimator","attack_scenario","noniid_alpha","repeat","attack_start_round","limited_clean_updates","limited_observation_updates","limited_aggregation_weight","access_lease_full_updates","max_probation_tasks","min_probation_completed_tasks","min_evidence_mass","round","loss","accuracy","backdoor_asr"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","35","5.999227046966553","0.3305","0.24444444444444444"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","36","5.647434711456299","0.3545","0.24166666666666667"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","37","6.415482997894287","0.338","0.20555555555555555"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","38","7.523119926452637","0.31","0.115"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","39","6.341136455535889","0.3375","0.2733333333333333"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","40","6.306072235107422","0.3505","0.37166666666666665"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","41","7.883009910583496","0.323","0.17722222222222223"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","42","6.796452522277832","0.3385","0.41055555555555556"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","43","5.4109883308410645","0.356","0.24944444444444444"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","44","6.120560646057129","0.36","0.2733333333333333"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","45","6.389663219451904","0.345","0.2683333333333333"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","46","6.630499839782715","0.3485","0.19"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","47","5.916627883911133","0.3465","0.195"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","48","6.08579683303833","0.352","0.33"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","49","6.6600518226623535","0.3325","0.38055555555555554"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","0","6","5","5","0.5","5","20","9","1.5","50","6.504245758056641","0.359","0.33444444444444443"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","1","6.358318328857422","0.21","0.14666666666666667"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","2","9.499834060668945","0.223","0.1272222222222222"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","3","7.766988277435303","0.1875","0.0011111111111111111"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","4","7.256857395172119","0.274","0.08388888888888889"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","5","6.651524543762207","0.2585","0.0005555555555555556"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","6","10.642781257629395","0.209","0.0011111111111111111"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","7","7.240960597991943","0.28","0.019444444444444445"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","8","7.777649879455566","0.263","0.33"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","9","6.5550761222839355","0.262","0.008333333333333333"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","10","7.2721943855285645","0.2915","0.03277777777777778"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","11","7.0386962890625","0.266","0.20555555555555555"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","12","5.585380554199219","0.33","0.05"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","13","7.6277360916137695","0.261","0.025555555555555557"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","14","6.582608699798584","0.307","0.13055555555555556"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","15","6.514033794403076","0.2735","0.04888888888888889"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","16","6.296027183532715","0.3165","0.019444444444444445"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","17","6.551194667816162","0.2985","0.041666666666666664"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","18","5.806783199310303","0.3305","0.12222222222222222"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","19","6.9543914794921875","0.3025","0.008888888888888889"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","20","6.137081146240234","0.3215","0.06833333333333333"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","21","6.370349884033203","0.3125","0.2288888888888889"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","22","6.196593761444092","0.335","0.13277777777777777"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","23","7.564218044281006","0.305","0.0033333333333333335"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","24","5.624807357788086","0.347","0.11555555555555555"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","25","5.900149822235107","0.3455","0.010555555555555556"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","26","6.677305698394775","0.324","0.06166666666666667"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","27","6.378159046173096","0.32","0.1438888888888889"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","28","6.842564105987549","0.3355","0.07111111111111111"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","29","6.171414852142334","0.3355","0.09722222222222222"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","30","6.246471405029297","0.3245","0.019444444444444445"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","31","7.50816011428833","0.296","0.20055555555555554"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","32","5.539038181304932","0.348","0.1322222222222222"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","33","6.30483341217041","0.345","0.04388888888888889"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","34","6.848187446594238","0.339","0.024444444444444446"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","35","7.023504257202148","0.3135","0.28833333333333333"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","36","6.917808532714844","0.31","0.07166666666666667"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","37","7.445994853973389","0.3225","0.022222222222222223"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","38","7.115894317626953","0.308","0.19833333333333333"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","39","6.588507652282715","0.3325","0.02722222222222222"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","40","5.756009578704834","0.33","0.07444444444444444"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","41","6.48221492767334","0.3355","0.09222222222222222"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","42","5.71466064453125","0.3625","0.011666666666666667"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","43","7.210334300994873","0.321","0.10611111111111111"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","44","6.936155319213867","0.335","0.1738888888888889"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","45","6.166926860809326","0.3485","0.10944444444444444"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","46","6.334646224975586","0.3415","0.02"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","47","6.585691928863525","0.3545","0.11277777777777778"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","48","6.4614715576171875","0.326","0.022222222222222223"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","49","6.3554606437683105","0.3495","0.11"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","1","6","5","5","0.5","5","20","9","1.5","50","6.953505039215088","0.3375","0.14555555555555555"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","1","9.447582244873047","0.1575","0.0"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","2","6.725230693817139","0.219","0.35555555555555557"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","3","6.769215106964111","0.2555","0.03222222222222222"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","4","7.288475513458252","0.2725","0.014444444444444444"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","5","6.700745105743408","0.2585","0.023333333333333334"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","6","9.160030364990234","0.236","0.42"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","7","5.97951078414917","0.304","0.009444444444444445"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","8","4.815697193145752","0.3225","0.05277777777777778"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","9","5.030824184417725","0.317","0.06111111111111111"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","10","5.112300395965576","0.3315","0.07666666666666666"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","11","6.013650417327881","0.313","0.04111111111111111"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","12","8.012629508972168","0.277","0.3338888888888889"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","13","6.77912712097168","0.3105","0.09722222222222222"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","14","6.538223743438721","0.3255","0.13722222222222222"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","15","6.747516632080078","0.291","0.09"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","16","7.117486953735352","0.2995","0.18555555555555556"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","17","8.364350318908691","0.2885","0.17666666666666667"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","18","7.339963912963867","0.286","0.2238888888888889"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","19","5.751408100128174","0.336","0.01"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","20","6.126957416534424","0.3305","0.21722222222222223"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","21","7.37060546875","0.3085","0.10944444444444444"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","22","7.097874164581299","0.3275","0.2411111111111111"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","23","6.552799224853516","0.307","0.37277777777777776"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","24","6.701192855834961","0.334","0.23722222222222222"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","25","7.893195152282715","0.326","0.30444444444444446"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","26","5.614434719085693","0.347","0.06666666666666667"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","27","6.002795696258545","0.353","0.08333333333333333"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","28","6.585625171661377","0.3285","0.2061111111111111"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","29","6.926233291625977","0.3405","0.09333333333333334"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","30","6.612882614135742","0.3255","0.12166666666666667"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","31","6.393048286437988","0.333","0.12222222222222222"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","32","6.055207252502441","0.339","0.2861111111111111"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","33","6.3309736251831055","0.313","0.3038888888888889"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","34","6.880080223083496","0.3105","0.2638888888888889"
"cifar10","20","2","mixed_maturity","access_weight_matched","dirichlet_lcb","diverse_then_repeat_backdoor","0.5","2","6","5","5","0.5","5","20","9","1.5","35","5.7616119384765625","0.333","0.31277777777777777"
